ward,target_pct_vunerable
00A93O0,13.658977458588192
01V40KO,30.01333961030285
01ZHVW0,5.499533189945777
028YQJX,4.108968745418775
02G8W11,0.8350755642232243
03RU77Q,17.215792872212244
0935C30,20.663550934396145
0DCE4FB,17.431399119888937
0DUEHMX,3.0445185073151593
0FTXTHP,4.281159850929125
0FXECHK,4.792345491897315
0HCX91F,2.9088955476051863
0IKGARI,0.8214693440367289
0JRGKQ4,6.337189047773908
0KTSEXR,0.6868217483659548
0M6MX2A,4.7493970407364
0P8S06V,36.24407376817852
0PBSOBF,9.460972039536687
0PNJX5M,1.155709934953074
0RA7XHK,0.22223867471809555
0S7C4DH,1.9219454498201953
0TRP3ER,40.3856917402873
0US7N2T,27.274519158176318
0WS5BT8,34.78193981151733
0XABPKH,31.34092218456736
0XE31PI,14.823608879113756
0Y0V3J8,21.64770602272075
0YPOXHL,24.25277163799605
0ZFUG7F,11.428226205700598
105NU2D,35.85553508049509
10OB8IW,0.29338097859383505
14EYJ6K,33.74332917210015
151LFIB,3.353590370152708
17FACUG,12.938372082021576
18M5SKB,12.467616249464314
1B4JFVL,36.52843352642035
1BF4WMH,0.21077029643001827
1BIEG1U,5.655298286803852
1C2TVDR,34.37303007569758
1C48ZJ2,24.13175368489817
1CMO0Y4,0.29474849324121405
1CUTFTD,35.16793125346934
1DNN5IJ,28.681641242840463
1FG5H0O,36.57446841722628
1IOYQOT,37.3601060215171
1JBNE5I,0.13888517519485763
1LGRAYJ,14.9363472958137
1O20G6P,2.1193887095216444
1PD72TN,27.866940414658373
1Q75HEP,1.0971755883485579
1RW5NMZ,0.8637831676905463
1SZBSWT,0.24000914496105263
1U5BC3L,3.385176256321561
1WAZ8Q0,1.1720367145604969
1YE6439,0.6191269622516785
1YIF2RN,0.9418912066931678
215TAPC,4.687163819214164
22DG8AR,33.54010289901757
233CS64,27.406611030601148
24JY8CX,28.795789368499232
24OX2ZO,33.7217459511602
24WYRNI,40.39077430275474
257YM8M,12.406771013983374
26I3DN0,0.9933880469395069
26RDOIK,33.566805069303975
2861T51,28.770741542077243
28FV4CA,4.755168442240592
28XXOHY,12.116949292390638
2B8E3IA,32.32238336013616
2BFC9MJ,5.086894515247685
2D2Z50D,2.668286586962352
2DF76GS,24.82561660866977
2EEDA3F,29.96148148795768
2FO0WKT,26.350464272058556
2H6Z1TB,35.37971659147814
2IZ2FOA,32.78094294410233
2KJIQI4,1.9062538733407528
2L6Z5NV,3.5728917659725328
2LDKL4U,26.697875812760778
2MDACB3,4.386885989738889
2MQD51O,0.6471567516139176
2OAIZ4C,39.72128638251809
2OU52SS,30.465035569893615
2QKDSRB,0.8392478846736405
2R2BYQK,0.443328271493513
2RFLYH2,0.23809357555227276
2SNGXJS,17.418744648168882
2SZ6BB2,29.361131702897186
2U3Z9GM,0.3930001348469185
2VQN76H,2.8802615719986577
2WJG38Y,0.29441213963523916
2WN9P3F,23.411004091113586
2WNNN6R,36.19395511548018
2ZDX7JP,13.083099658932234
2ZJX6E6,25.334164862982508
3369B4X,2.990288650947761
33AU2EF,7.201243139338399
34HQTD8,4.044398406364456
34JHI35,0.4331792416889412
37HAXAE,1.0700095613609448
38QC76K,23.0450781765869
3ARUZR4,3.8196762279683387
3C8W5V6,1.9841813566362476
3CAYCPX,7.993748029177018
3CI0CKX,6.195743060076897
3D0HQS7,1.3964163644225636
3EA16E7,0.666321977667343
3EHDLM2,4.802890954616823
3EXPKHN,0.7336906284124157
3F2D9F0,37.07910157415324
3F9T39K,27.97853525089927
3G0G6A3,5.335303675680365
3HJ2SJ7,0.17590498524208942
3IMSK3F,20.017009723145083
3IO8T7J,0.1710547491409067
3K1QDO6,28.75154918512196
3PSGNSV,27.038154446289344
3PUBSAF,33.87534289230435
3Q1BEBW,31.98392745532829
3RCTMF2,10.43202065365834
3RL23LD,3.227074558588655
3VGPDZ5,35.85273906145328
3W7QZ5P,26.865416533978284
3XCKC70,1.2565786223303888
3Y7OY4T,7.85737045495797
3Z7B62W,23.689224506727655
40LFOGC,42.46024980383233
40PHH7U,17.251709369745445
42DZQJA,1.4939224832277533
45AI1QH,12.501686710608967
47ICDLY,0.30132646795971846
47XV4P3,24.197874574330708
485MJWX,1.8989079638646382
49HVKTG,0.17890160597643362
49ZGNCJ,1.1139802839456934
49ZNW7E,4.006006912489411
4D6H3V3,8.652093144488804
4DARAWK,34.82347986578966
4DBURYH,0.13670701934361265
4IJL6PQ,0.1797105707085599
4K01HCW,0.21119888133494694
4KVOUFG,0.20152994127178706
4MUT93Q,0.8239225476955957
4OMEQQM,1.8268441084764904
4OU1J1Z,0.17029575504988148
4QIL7U4,4.785549325707153
4RFNZ3K,1.3028767385212907
4RGXG6V,27.74222323023847
4SSME9C,24.903032881435934
4SXBIRR,11.526888899133846
4TAUY40,30.004986601792126
4ULD0F5,20.754287835151008
4UUST6G,2.091039062448185
4W49QH5,19.16698268931254
4W9H5MR,30.517813021907862
4ZOI3KZ,21.370370547253472
50JGUDC,2.394703465672233
51J42OG,19.042087543352945
52P1YPZ,2.199955657404438
5404OVK,4.203523918106116
54ILT9A,1.4166720350553457
54VKXXW,4.9878789653885445
56AJT4M,28.81824240146902
58DQFW2,3.932138875208149
59A2WAI,1.1738782282582751
59W1R31,0.3096979672151796
5CGFJF4,0.6979385185258538
5EI2I07,37.094746030278245
5ELWVGE,5.669588034175862
5F2CTMZ,0.2937293036162576
5HVS35S,39.12071379329708
5JE13GA,40.96229394366849
5K5GJFJ,1.8739882511656245
5KKOYMO,29.578568963664896
5L3M523,0.23000976283333047
5LVF7CU,3.351456649255375
5MM3YQB,4.882621843172291
5N0URLB,4.520414149062763
5N6EZ1S,38.53507163310819
5S3ELYF,20.610998385847736
5TBBZQV,39.31293034518484
5WGC8R7,16.04509015758994
5WN9VZF,10.85499031754618
5Y31GRR,35.19867917305071
5YAG9SP,0.19624248821893173
62E22PQ,0.164299992501548
652X54R,23.836158744202653
65VFJHC,0.6116516403288221
678EWN0,34.76139629690076
683T0RS,5.784558251581183
6AFF1OZ,26.233513960269935
6C3151N,0.14788669643945293
6D2WD86,1.321220749028065
6D96UPF,6.341050874932578
6EY3N45,0.20223747314656734
6F42S01,1.1643952776014028
6H5XB06,3.5732285728712583
6HBMUQ1,31.66241302557192
6HR8849,5.015674014627595
6I2ADVC,0.2710898568100343
6KA2MF9,26.27400472053249
6NY6KYD,0.17767705505309628
6O6VZL4,4.179525528559724
6OC1RD0,21.858863483653895
6PSLJ54,29.048440229051895
6QNQRT1,2.9669990183710944
6RGO7XW,0.7149189746697893
6S3AVBJ,7.073399622152046
6W07TP6,12.942700577534492
6WIZX7C,27.539889414023023
6WKWAXF,25.477183781057253
6WRMCTV,2.5509120741734597
6XO9WKJ,3.016710236787108
6Z0AG00,0.21411003690252936
6ZX6KZY,29.51617276182714
70QTSOC,29.469649827864213
70QWCQN,3.1909985570636548
70TT5RG,29.22386774264256
722FB2E,3.410844552026545
727BLLN,0.2097737034728846
72N4VXM,38.72962521342013
72QMGGF,28.764740241129072
7376KM2,36.501828269831684
74ZW69I,23.305064198619167
75INALX,34.92581023640924
7674G9Z,13.868515225887585
76PGI5C,0.7565931344254021
76XL1DS,10.648086459126109
7871DQY,0.1934879922765509
78NCRDD,36.75350103759821
7B9PJ46,38.63450588673972
7BA3P7L,3.6799033418856997
7BGQBZS,36.96272736705163
7CESXKA,4.694507552171487
7EYP4G0,4.7014040390865555
7G31XF6,22.689921367375714
7H1DT0M,1.8129387982318947
7H26K3P,26.649360451813205
7HJI3YZ,3.8163316754334398
7HS8XBV,11.206748650289189
7J63FDQ,0.48007143095193144
7KMO5P0,24.486426389028512
7KW3SI1,0.8313144736385909
7LF7KJA,28.1876565813582
7LP4WWS,2.032436956293219
7LR536E,34.751942372335044
7O4GI7N,6.2136185567989015
7O5642F,40.52720874248854
7OGTH2F,0.45573983184530115
7OPTXE8,1.5315894111494575
7QEL4LH,5.462115899603596
7TCN6IW,0.4412528327542668
7V98R2Q,1.8243939985172581
7Y2MHA7,0.1865633766663496
7YI3CHO,3.8531591671738905
7YL7D6W,18.703550876706966
7Z6YOV0,3.7938364504513604
7ZGJQ2R,2.672754992960411
80PSDM6,0.2423950393365697
80YBLWC,30.820654604859197
82JCYHJ,2.778909822617814
83TRY6G,1.80232312345818
88NI79C,1.396657330374405
8CO88MA,21.52118804389724
8F9XEV0,1.074381842750293
8H1ZG4F,2.297646788407519
8H7C2ZL,26.160731376098152
8J4DMMT,2.9455421968876734
8JAW9CN,0.24871919941857798
8JIS8H6,18.863459462064917
8LYR33E,34.78992994875831
8M6KSB8,32.79236293400126
8PIZIXD,8.396504131755801
8Q4ZXKO,5.741707557696952
8RZT1QY,25.739208591564047
8TZ31BD,1.4645918963563553
8U22RRT,1.970862412981807
8VMATWP,4.1152942818669445
8W7VAH2,16.543457514597314
8W9J3U3,6.04300010045806
8Z4XDBI,0.4157208594910007
8ZSIWPM,31.452222631880225
91KR9VT,29.40834174014617
933QAGH,0.48318638853178764
95NNRDB,4.27798337752126
96MA3AF,29.677037868709345
97CLVP8,26.8789989658841
98S7F3M,29.716866160909614
99AOQGC,0.4626146694644854
9AWIFKJ,28.29176269430992
9BERHOH,1.327892733731325
9BFNNF9,5.634779479335921
9C9NGOA,3.278573698120226
9ECLL9Z,34.04260725084668
9HS5M9Z,0.23212551042412563
9HTBUN6,35.33438524050976
9ISLQ60,4.158658614820917
9J02E7F,5.928993591113458
9L7B971,2.0945552432568264
9ONYDLE,1.4092164558567197
9PDHCA1,39.04766656750622
9PFP18S,1.274368218759226
9RF4OHB,30.00855590321582
9RIXRTY,1.764614167801775
9T55WOP,33.79095821451537
9TGSTW6,35.089051940989386
9UNT4JY,18.220985708342916
9YGQZWQ,1.3602204638682827
A1OF2EL,14.801609116402506
A29CQ8L,15.835470117243762
A5LQQ0D,2.2742840196332064
A7J2YLO,35.321640371006694
A8KQLUM,0.4181536095725115
AB21C6W,23.044358392242135
AERL2RY,16.284848928681978
AEUUU5U,19.54903981754358
AG7R283,0.2917591343874817
AJCA5P8,0.29794921802432756
AJFPZZZ,5.71348009710527
AJSS5A1,21.54634270204955
AKB182C,37.402090481445
ALDWH1X,3.0251376312413836
AM4T8JY,3.979063550786705
AM5E92T,11.107880755556634
APPXPKB,0.517670697164608
AQFXYE9,25.162230838409037
AS5JRV6,15.863969075363478
ATKC6E1,0.47077059115544306
ATRGY6V,0.47898604944492945
AUCA4KA,27.70790037576877
AVHWRWG,0.8640779283188849
AWTEJT5,14.15661043425232
AXMPXBT,4.905905351112867
AYSTXS1,3.573233283605297
AZ4NS9X,3.355164338274165
AZK6D4H,13.466766991253532
B21VKS3,0.41783370818105775
B2V9IKE,20.397972548043192
B3NCMQS,7.747050529005795
B6975OR,4.312617501769352
B6KREXD,4.894090884811647
B8VHYMI,22.979725889945186
BDM72I6,27.388600712984694
BE7TGCB,43.4415112881068
BEQU1O6,0.37535530193443983
BEZN5NA,13.996004019919495
BI9LJ9F,6.1956338338250445
BILX913,0.7594535020186975
BJYZ72X,4.158980866224445
BJZYAU2,32.35460488996212
BK5HDYT,0.45009905512755005
BKM3H10,27.251323663254492
BOHWVWP,26.06567067585584
BOTF02V,0.14085723219409296
BPBJ33N,31.233657647290343
BQKYO2C,1.992781087358658
BVMB1WZ,0.1775390586407968
BX0I0XW,4.09362573075429
BXZ5ECW,8.573390089666326
C0J0F1P,0.35073607735538354
C30U17K,0.6200291289193978
C4CD8HR,0.7152394717436472
C5R886J,34.562697631569364
C8CSK7D,0.48381980667361224
CAF3OAU,2.639884260909657
CB1QAVX,25.93665769269256
CDOQIA6,0.768389582370801
CEQ729A,28.184211027234884
CF0FDBB,29.574833514590505
CGZRMFT,0.14294962605993275
CHGGEJ4,4.562523602597181
CI7SWQC,16.268394420349598
CKSFQXT,1.8268868666906066
CMDVTUQ,27.989559201598144
