Item_Store_ID,Item_Store_Returns
DRA59_BABATUNJI010,2480.5206965663588
DRA59_BABATUNJI013,7977.731855213031
DRB01_BABATUNJI013,8116.580871790857
DRB13_BABATUNJI010,2625.8367899420205
DRB13_BABATUNJI013,7748.400323884236
DRB25_BABATUNJI017,4454.739740390456
DRB25_BABATUNJI027,7014.462858803486
DRB25_BABATUNJI035,4605.411812162454
DRB48_BABATUNJI017,3135.827666631233
DRB48_BABATUNJI027,5764.484211400602
DRB48_BABATUNJI035,3295.0715456986654
DRB48_BABATUNJI046,2994.5285218430918
DRB48_BABATUNJI049,2962.634804165721
DRC01_BABATUNJI017,3471.955036373643
DRC01_BABATUNJI018,3077.0381833930237
DRC01_BABATUNJI027,5765.307242853645
DRC01_BABATUNJI045,3396.1022102885154
DRC01_BABATUNJI046,3301.390648416322
DRC13_BABATUNJI035,5267.572738425372
DRC13_BABATUNJI045,4966.352609694598
DRC25_BABATUNJI018,3392.5912371376035
DRC25_BABATUNJI019,1202.5118689271942
DRC25_BABATUNJI027,6567.300068348052
DRC25_BABATUNJI045,3681.7097974171365
DRC25_BABATUNJI046,3672.7956088263627
DRC27_BABATUNJI010,3572.325007755443
DRC27_BABATUNJI018,8865.964574623422
DRC27_BABATUNJI049,9421.063697177578
DRC36_BABATUNJI013,7427.246768829308
DRD01_BABATUNJI017,3230.481545726405
DRD01_BABATUNJI018,2843.790692921923
DRD01_BABATUNJI035,3375.7152117856867
DRD01_BABATUNJI045,3150.038837908217
DRD01_BABATUNJI049,3091.729190450077
DRD12_BABATUNJI017,3807.11625491069
DRD12_BABATUNJI018,3459.9029844400966
DRD12_BABATUNJI027,6619.180965328135
DRD12_BABATUNJI035,3948.542238134236
DRD12_BABATUNJI045,3740.1803914379825
DRD12_BABATUNJI046,3660.014758309457
DRD13_BABATUNJI017,3467.3046782617544
DRD13_BABATUNJI018,3102.6079697200184
DRD13_BABATUNJI027,5759.025918920952
DRD13_BABATUNJI035,3626.4927203483967
DRD13_BABATUNJI045,3500.128136126799
DRD13_BABATUNJI049,3379.989272464215
DRD15_BABATUNJI010,3374.501908036036
DRD15_BABATUNJI013,9493.38758062612
DRD15_BABATUNJI046,9000.820596914273
DRD15_BABATUNJI049,9104.965918016702
DRD24_BABATUNJI027,8846.449476419968
DRD25_BABATUNJI027,7198.089011350678
DRD25_BABATUNJI035,4372.31728618005
DRD25_BABATUNJI045,4225.317061964006
DRD27_BABATUNJI017,4511.368355297481
DRD27_BABATUNJI019,1134.4648291442397
DRD27_BABATUNJI045,4447.732718316361
DRD37_BABATUNJI017,3134.6541848997904
DRD37_BABATUNJI018,2751.646154098757
DRD37_BABATUNJI045,3087.5438720885054
DRD37_BABATUNJI046,2864.808630450067
DRD37_BABATUNJI049,2997.2580353277126
DRD49_BABATUNJI046,8958.190836183388
DRD60_BABATUNJI013,7897.223385741515
DRE01_BABATUNJI010,3752.8070501898646
DRE01_BABATUNJI046,9374.03640442522
DRE03_BABATUNJI017,3110.9160861897954
DRE03_BABATUNJI018,2697.6550342749542
DRE03_BABATUNJI035,3290.879404029876
DRE03_BABATUNJI045,2982.3790240764006
DRE03_BABATUNJI046,2854.803122021802
