Item_Store_ID,Item_Store_Returns
DRA59_BABATUNJI010,1111.3257
DRA59_BABATUNJI013,8200.769
DRB01_BABATUNJI013,8168.7886
DRB13_BABATUNJI010,1126.84
DRB13_BABATUNJI013,8171.145
DRB25_BABATUNJI017,4590.094
DRB25_BABATUNJI027,8184.977
DRB25_BABATUNJI035,4413.086
DRB48_BABATUNJI017,1577.3762
DRB48_BABATUNJI027,5080.949
DRB48_BABATUNJI035,1592.6166
DRB48_BABATUNJI046,1396.2655
DRB48_BABATUNJI049,1508.4841
DRC01_BABATUNJI017,2344.0544
DRC01_BABATUNJI018,1578.7491
DRC01_BABATUNJI027,5483.243
DRC01_BABATUNJI045,2092.7952
DRC01_BABATUNJI046,2111.2742
DRC13_BABATUNJI035,5560.4233
DRC13_BABATUNJI045,5265.3384
DRC25_BABATUNJI018,2919.7007
DRC25_BABATUNJI019,485.37152
DRC25_BABATUNJI027,7284.6147
DRC25_BABATUNJI045,3365.9902
DRC25_BABATUNJI046,3504.5437
DRC27_BABATUNJI010,2998.036
DRC27_BABATUNJI018,9275.669
DRC27_BABATUNJI049,10154.474
DRC36_BABATUNJI013,7517.9927
DRD01_BABATUNJI017,2627.8718
DRD01_BABATUNJI018,1675.7063
DRD01_BABATUNJI035,2526.7644
DRD01_BABATUNJI045,2227.4316
DRD01_BABATUNJI049,2435.9536
DRD12_BABATUNJI017,3892.88
DRD12_BABATUNJI018,3222.826
DRD12_BABATUNJI027,7386.6294
DRD12_BABATUNJI035,3916.5479
DRD12_BABATUNJI045,3629.9683
DRD12_BABATUNJI046,3671.0056
DRD13_BABATUNJI017,2512.165
DRD13_BABATUNJI018,1713.8445
DRD13_BABATUNJI027,6117.7944
DRD13_BABATUNJI035,2370.1833
DRD13_BABATUNJI045,2249.1472
DRD13_BABATUNJI049,2540.206
DRD15_BABATUNJI010,1873.6378
DRD15_BABATUNJI013,9938.503
DRD15_BABATUNJI046,9666.088
DRD15_BABATUNJI049,9872.84
DRD24_BABATUNJI027,10010.083
DRD25_BABATUNJI027,8542.529
DRD25_BABATUNJI035,4690.3677
DRD25_BABATUNJI045,4506.211
DRD27_BABATUNJI017,3697.5413
DRD27_BABATUNJI019,520.2209
DRD27_BABATUNJI045,3288.6338
DRD37_BABATUNJI017,1983.501
DRD37_BABATUNJI018,1234.8065
DRD37_BABATUNJI045,1819.9142
DRD37_BABATUNJI046,1847.9579
DRD37_BABATUNJI049,1968.7634
DRD49_BABATUNJI046,10213.044
DRD60_BABATUNJI013,7461.0024
DRE01_BABATUNJI010,2503.017
DRE01_BABATUNJI046,10303.77
DRE03_BABATUNJI017,1532.921
DRE03_BABATUNJI018,405.5653
DRE03_BABATUNJI035,1419.6897
DRE03_BABATUNJI045,1133.6387
DRE03_BABATUNJI046,1360.1605
DRE03_BABATUNJI049,1444.71
DRE12_BABATUNJI027,8527.271
DRE12_BABATUNJI035,4628.921
DRE12_BABATUNJI045,4427.4556
DRE13_BABATUNJI027,7229.262
DRE13_BABATUNJI035,3711.5125
