Item_Store_ID,Item_Store_Returns
DRA59_BABATUNJI010,4552.9106
DRA59_BABATUNJI013,13076.87
DRB01_BABATUNJI013,7835.789
DRB13_BABATUNJI010,2230.339
DRB13_BABATUNJI013,9577.119
DRB25_BABATUNJI017,5572.2036
DRB25_BABATUNJI027,7413.0327
DRB25_BABATUNJI035,6035.689
DRB48_BABATUNJI017,7129.3384
DRB48_BABATUNJI027,5381.029
DRB48_BABATUNJI035,7721.2856
DRB48_BABATUNJI046,8347.055
DRB48_BABATUNJI049,8658.758
DRC01_BABATUNJI017,6821.583
DRC01_BABATUNJI018,6192.685
DRC01_BABATUNJI027,5374.387
DRC01_BABATUNJI045,6469.0957
DRC01_BABATUNJI046,7882.7363
DRC13_BABATUNJI035,6637.832
DRC13_BABATUNJI045,5852.125
DRC25_BABATUNJI018,5687.3086
DRC25_BABATUNJI019,612.9935
DRC25_BABATUNJI027,6542.07
DRC25_BABATUNJI045,5669.887
DRC25_BABATUNJI046,7020.7373
DRC27_BABATUNJI010,5037.91
DRC27_BABATUNJI018,11586.222
DRC27_BABATUNJI049,11616.631
DRC36_BABATUNJI013,12194.97
DRD01_BABATUNJI017,3185.411
DRD01_BABATUNJI018,1883.6505
DRD01_BABATUNJI035,3138.719
DRD01_BABATUNJI045,2749.145
DRD01_BABATUNJI049,2738.6875
DRD12_BABATUNJI017,4439.0044
DRD12_BABATUNJI018,4669.8755
DRD12_BABATUNJI027,7844.602
DRD12_BABATUNJI035,4863.716
DRD12_BABATUNJI045,4030.5925
DRD12_BABATUNJI046,4809.334
DRD13_BABATUNJI017,4210.33
DRD13_BABATUNJI018,2997.127
DRD13_BABATUNJI027,6288.4263
DRD13_BABATUNJI035,4397.047
DRD13_BABATUNJI045,3935.148
DRD13_BABATUNJI049,5023.7417
DRD15_BABATUNJI010,1946.995
DRD15_BABATUNJI013,10094.977
DRD15_BABATUNJI046,9613.386
DRD15_BABATUNJI049,10172.668
DRD24_BABATUNJI027,10620.02
DRD25_BABATUNJI027,7890.03
DRD25_BABATUNJI035,6222.305
DRD25_BABATUNJI045,5234.4175
DRD27_BABATUNJI017,4497.4395
DRD27_BABATUNJI019,451.1179
DRD27_BABATUNJI045,4193.3145
DRD37_BABATUNJI017,6194.1846
DRD37_BABATUNJI018,5464.729
DRD37_BABATUNJI045,5832.232
DRD37_BABATUNJI046,7132.8633
DRD37_BABATUNJI049,7760.419
DRD49_BABATUNJI046,15513.354
DRD60_BABATUNJI013,9461.3545
DRE01_BABATUNJI010,3604.9873
DRE01_BABATUNJI046,10771.323
DRE03_BABATUNJI017,8459.531
DRE03_BABATUNJI018,7890.723
DRE03_BABATUNJI035,9009.197
DRE03_BABATUNJI045,8096.143
DRE03_BABATUNJI046,9436.729
DRE03_BABATUNJI049,10272.872
DRE12_BABATUNJI027,7975.965
DRE12_BABATUNJI035,5933.216
DRE12_BABATUNJI045,5223.7407
DRE13_BABATUNJI027,7478.1445
DRE13_BABATUNJI035,4826.1797
DRE13_BABATUNJI045,4054.0361
DRE13_BABATUNJI049,5509.6035
DRE15_BABATUNJI017,3560.9766
DRE15_BABATUNJI018,2286.1438
DRE15_BABATUNJI019,378.43448
