Item_Store_ID,Item_Store_Returns
DRA59_BABATUNJI010,1377.6608500000002
DRA59_BABATUNJI013,7535.778
DRB01_BABATUNJI013,7551.840099999999
DRB13_BABATUNJI010,1528.65765
DRB13_BABATUNJI013,7672.1853
DRB25_BABATUNJI017,4244.4977
DRB25_BABATUNJI027,7972.7605
DRB25_BABATUNJI035,4106.90165
DRB48_BABATUNJI017,1476.2400499999999
DRB48_BABATUNJI027,5442.0926500000005
DRB48_BABATUNJI035,1509.8075
DRB48_BABATUNJI046,1318.63485
DRB48_BABATUNJI049,1409.00405
DRC01_BABATUNJI017,2345.7345
DRC01_BABATUNJI018,1507.9518
DRC01_BABATUNJI027,5769.2225
DRC01_BABATUNJI045,2020.9436
DRC01_BABATUNJI046,2068.24955
DRC13_BABATUNJI035,5216.3579
DRC13_BABATUNJI045,4857.840200000001
DRC25_BABATUNJI018,2730.74535
DRC25_BABATUNJI019,428.7276
DRC25_BABATUNJI027,7211.21935
DRC25_BABATUNJI045,3178.7014
DRC25_BABATUNJI046,3336.7185
DRC27_BABATUNJI010,3248.5985499999997
DRC27_BABATUNJI018,8629.84915
DRC27_BABATUNJI049,9463.301500000001
DRC36_BABATUNJI013,6945.281999999999
DRD01_BABATUNJI017,2425.3004
DRD01_BABATUNJI018,1530.249
DRD01_BABATUNJI035,2358.6523500000003
DRD01_BABATUNJI045,2020.75425
DRD01_BABATUNJI049,2230.9264
DRD12_BABATUNJI017,3711.50785
DRD12_BABATUNJI018,2937.85
DRD12_BABATUNJI027,7299.365
DRD12_BABATUNJI035,3734.14565
DRD12_BABATUNJI045,3376.05275
DRD12_BABATUNJI046,3444.2733
DRD13_BABATUNJI017,2328.88475
DRD13_BABATUNJI018,1560.3279
DRD13_BABATUNJI027,6213.6567
DRD13_BABATUNJI035,2216.22045
DRD13_BABATUNJI045,2042.5003499999998
DRD13_BABATUNJI049,2337.87325
DRD15_BABATUNJI010,2431.4764
DRD15_BABATUNJI013,9087.3825
DRD15_BABATUNJI046,8901.587
DRD15_BABATUNJI049,9074.1845
DRD24_BABATUNJI027,9562.8705
DRD25_BABATUNJI027,8279.8778
DRD25_BABATUNJI035,4477.567849999999
DRD25_BABATUNJI045,4213.715999999999
DRD27_BABATUNJI017,3418.66225
DRD27_BABATUNJI019,480.17649
DRD27_BABATUNJI045,2994.5700500000003
DRD37_BABATUNJI017,1898.9009
DRD37_BABATUNJI018,1114.9344999999998
DRD37_BABATUNJI045,1646.9274500000001
DRD37_BABATUNJI046,1698.92865
DRD37_BABATUNJI049,1841.3231999999998
DRD49_BABATUNJI046,9296.4525
DRD60_BABATUNJI013,6919.3147
DRE01_BABATUNJI010,2922.3845
DRE01_BABATUNJI046,9445.6655
DRE03_BABATUNJI017,1368.2672499999999
DRE03_BABATUNJI018,518.92352
DRE03_BABATUNJI035,1282.1443
DRE03_BABATUNJI045,992.85173
DRE03_BABATUNJI046,1227.86085
DRE03_BABATUNJI049,1290.81845
DRE12_BABATUNJI027,8268.6625
DRE12_BABATUNJI035,4484.50225
DRE12_BABATUNJI045,4218.20715
DRE13_BABATUNJI027,7156.6325
DRE13_BABATUNJI035,3577.79215
DRE13_BABATUNJI045,3204.9752
DRE13_BABATUNJI049,3516.8807500000003
DRE15_BABATUNJI017,2774.6059
DRE15_BABATUNJI018,1929.3649500000001
DRE15_BABATUNJI019,380.946575
DRE15_BABATUNJI027,6449.802
DRE15_BABATUNJI045,2329.266
DRE15_BABATUNJI046,2557.709
DRE25_BABATUNJI017,3422.7565
DRE25_BABATUNJI027,7460.5964
DRE25_BABATUNJI035,3372.5595000000003
DRE27_BABATUNJI035,3502.29405
DRE27_BABATUNJI045,3222.02665
DRE48_BABATUNJI013,7930.135249999999
DRE48_BABATUNJI046,7855.09925
DRE60_BABATUNJI013,9032.4495
DRF03_BABATUNJI018,308.02605
DRF03_BABATUNJI027,5026.98705
DRF03_BABATUNJI035,1030.40083
DRF03_BABATUNJI045,701.9725149999999
DRF03_BABATUNJI046,1000.47875
DRF03_BABATUNJI049,1136.57583
DRF25_BABATUNJI019,246.049305
DRF25_BABATUNJI027,5125.3979500000005
DRF25_BABATUNJI035,1486.45485
DRF25_BABATUNJI045,1235.2894000000001
DRF25_BABATUNJI046,1301.9538
DRF25_BABATUNJI049,1427.47505
DRF36_BABATUNJI010,1385.49588
DRF37_BABATUNJI013,10077.823
DRF37_BABATUNJI018,9399.358
DRF37_BABATUNJI035,10220.714
DRF37_BABATUNJI045,9981.314999999999
DRF49_BABATUNJI035,4558.2495
DRF49_BABATUNJI045,4254.27795
DRF51_BABATUNJI018,289.17295
DRF51_BABATUNJI045,647.90143
DRF51_BABATUNJI046,773.9541200000001
DRF60_BABATUNJI018,8714.4128
DRF60_BABATUNJI049,9592.157
DRG01_BABATUNJI019,396.39323
DRG01_BABATUNJI027,6629.58685
DRG01_BABATUNJI035,2802.9987
DRG01_BABATUNJI046,2560.3941
DRG11_BABATUNJI045,4130.7173
DRG15_BABATUNJI017,2468.203
DRG15_BABATUNJI035,2266.11315
DRG15_BABATUNJI045,2058.0140499999998
DRG15_BABATUNJI046,2217.6751999999997
DRG15_BABATUNJI049,2256.1424500000003
DRG25_BABATUNJI013,7393.4717
DRG27_BABATUNJI018,770.668375
DRG27_BABATUNJI019,272.05494
DRG27_BABATUNJI045,1098.4082
DRG27_BABATUNJI046,1316.5216500000001
DRG27_BABATUNJI049,1408.67585
DRG36_BABATUNJI013,6525.844
DRG39_BABATUNJI018,877.0194
DRG39_BABATUNJI046,1506.91615
DRG39_BABATUNJI049,1769.47165
DRG49_BABATUNJI010,3631.6814
DRG49_BABATUNJI018,9020.976999999999
DRH03_BABATUNJI018,2390.4037
DRH03_BABATUNJI019,450.5421
DRH03_BABATUNJI035,3097.876
DRH11_BABATUNJI027,5943.745800000001
DRH11_BABATUNJI045,2084.34985
DRH11_BABATUNJI049,2302.89635
DRH13_BABATUNJI019,537.102475
DRH13_BABATUNJI045,3979.853
DRH15_BABATUNJI018,649.7464
DRH15_BABATUNJI019,279.87422000000004
DRH15_BABATUNJI046,1344.8217
DRH23_BABATUNJI017,2035.01075
DRH23_BABATUNJI019,315.310275
DRH23_BABATUNJI045,1732.348
DRH23_BABATUNJI049,2125.8097
DRH25_BABATUNJI017,1745.78885
DRH25_BABATUNJI027,5659.0761999999995
DRH25_BABATUNJI035,1751.51215
DRH25_BABATUNJI045,1427.92225
DRH36_BABATUNJI017,2769.3158
DRH36_BABATUNJI019,375.38442999999995
DRH36_BABATUNJI035,2648.3822499999997
DRH36_BABATUNJI045,2325.31345
DRH36_BABATUNJI046,2451.99985
DRH39_BABATUNJI017,2368.47545
DRH39_BABATUNJI019,385.631775
DRH39_BABATUNJI027,6464.61255
DRH39_BABATUNJI046,2344.21045
DRH39_BABATUNJI049,2397.7117500000004
DRH49_BABATUNJI018,2179.92695
DRH49_BABATUNJI019,413.676695
DRH49_BABATUNJI046,2743.9566999999997
DRH51_BABATUNJI019,440.246775
DRH51_BABATUNJI027,7113.3181
DRH51_BABATUNJI035,2959.4444000000003
DRH51_BABATUNJI049,2931.4504500000003
DRH59_BABATUNJI046,2892.6946
DRH59_BABATUNJI049,3049.7826000000005
DRI01_BABATUNJI013,6839.816350000001
DRI03_BABATUNJI013,6856.455249999999
DRI11_BABATUNJI027,8411.3555
DRI11_BABATUNJI035,4759.04065
DRI11_BABATUNJI045,4520.28765
DRI13_BABATUNJI013,8414.2795
DRI13_BABATUNJI018,7682.82575
DRI13_BABATUNJI046,8227.848
DRI25_BABATUNJI017,1903.6752000000001
DRI25_BABATUNJI027,5901.22805
DRI25_BABATUNJI045,1509.2204
DRI25_BABATUNJI046,1669.3099
DRI25_BABATUNJI049,1829.7638499999998
DRI37_BABATUNJI017,2069.2452
DRI37_BABATUNJI018,1204.8912
DRI37_BABATUNJI027,5926.7347
DRI37_BABATUNJI046,1818.7847000000002
DRI37_BABATUNJI049,2029.6647
DRI39_BABATUNJI017,1851.1538
DRI39_BABATUNJI018,965.59547
DRI39_BABATUNJI027,5590.63835
DRI39_BABATUNJI035,1869.48205
DRI49_BABATUNJI018,2139.55615
DRI49_BABATUNJI035,2937.2921499999998
DRI49_BABATUNJI045,2653.5839
DRI49_BABATUNJI046,2749.96705
DRJ11_BABATUNJI010,1406.7564
DRJ11_BABATUNJI013,7645.377699999999
DRJ23_BABATUNJI010,1543.5126500000001
DRJ23_BABATUNJI013,7208.1709
DRJ24_BABATUNJI010,1261.31885
DRJ24_BABATUNJI013,7249.33015
DRJ25_BABATUNJI017,1784.0356499999998
DRJ25_BABATUNJI018,847.09383
DRJ25_BABATUNJI045,1291.43275
DRJ25_BABATUNJI049,1641.6122
DRJ35_BABATUNJI017,2594.09715
DRJ35_BABATUNJI046,2407.68105
DRJ39_BABATUNJI013,8029.1795
DRJ39_BABATUNJI018,7328.5931
DRJ39_BABATUNJI046,8002.384
DRJ47_BABATUNJI013,6607.1903
DRJ49_BABATUNJI045,4837.335
DRJ51_BABATUNJI013,8624.155499999999
DRJ51_BABATUNJI049,8897.415
DRJ59_BABATUNJI027,5325.0645
DRJ59_BABATUNJI045,1415.5109
DRJ59_BABATUNJI046,1556.4850999999999
DRJ59_BABATUNJI049,1654.00365
DRK01_BABATUNJI017,3864.2656500000003
DRK01_BABATUNJI018,3007.3039500000004
DRK01_BABATUNJI035,3832.0801
DRK01_BABATUNJI045,3485.2605999999996
DRK12_BABATUNJI017,1354.1242
DRK12_BABATUNJI018,564.26878
DRK12_BABATUNJI027,4885.814350000001
DRK12_BABATUNJI035,1340.34375
DRK12_BABATUNJI045,1088.94685
DRK12_BABATUNJI049,1334.44775
DRK13_BABATUNJI013,7723.631649999999
DRK13_BABATUNJI046,7634.6515
DRK23_BABATUNJI013,10309.8235
DRK23_BABATUNJI018,9623.622
DRK23_BABATUNJI049,10343.066
DRK35_BABATUNJI017,1762.97415
DRK35_BABATUNJI019,246.237865
DRK35_BABATUNJI027,5216.264999999999
DRK35_BABATUNJI035,1579.2752500000001
DRK35_BABATUNJI045,1368.5309499999998
DRK35_BABATUNJI046,1491.39465
DRK35_BABATUNJI049,1641.2232999999999
DRK37_BABATUNJI010,1291.8049
DRK39_BABATUNJI017,3316.5515
DRK39_BABATUNJI027,6816.24715
DRK39_BABATUNJI046,3013.94105
DRK39_BABATUNJI049,3151.84755
DRK47_BABATUNJI013,9279.007
DRK47_BABATUNJI018,8620.7705
DRK47_BABATUNJI046,9159.1895
DRK47_BABATUNJI049,9345.1695
DRK49_BABATUNJI017,1485.0919
DRK49_BABATUNJI019,266.847465
DRK49_BABATUNJI027,5270.0674
DRK49_BABATUNJI035,1472.79785
DRK49_BABATUNJI046,1268.41365
DRK49_BABATUNJI049,1485.7486
DRK59_BABATUNJI010,3188.5814
DRK59_BABATUNJI018,8825.9975
DRL01_BABATUNJI010,3879.165
DRL01_BABATUNJI013,9032.343499999999
DRL01_BABATUNJI049,9196.443
DRL23_BABATUNJI035,3936.0528
DRL23_BABATUNJI045,3673.10225
DRL35_BABATUNJI017,1641.37715
DRL35_BABATUNJI027,5413.361349999999
DRL35_BABATUNJI035,1594.1720999999998
DRL35_BABATUNJI045,1295.6239
DRL35_BABATUNJI049,1575.092
DRL37_BABATUNJI017,1522.45615
DRL37_BABATUNJI018,784.58663
DRL37_BABATUNJI027,5393.50905
DRL37_BABATUNJI035,1416.2821
DRL37_BABATUNJI045,1134.68883
DRL37_BABATUNJI049,1484.3314999999998
DRL47_BABATUNJI027,9032.0125
DRL47_BABATUNJI045,4276.473
DRL59_BABATUNJI019,310.20697
DRL59_BABATUNJI035,2019.0232
DRM11_BABATUNJI013,10368.711
DRM11_BABATUNJI018,9776.3295
DRM11_BABATUNJI046,10341.5795
DRM23_BABATUNJI013,6572.305
DRM37_BABATUNJI010,1448.27165
DRM37_BABATUNJI013,7512.9238000000005
DRM47_BABATUNJI010,1415.79355
DRM48_BABATUNJI027,5138.59765
DRM48_BABATUNJI045,970.0772499999999
DRM48_BABATUNJI046,998.4049500000001
DRM48_BABATUNJI049,1158.1263
DRM49_BABATUNJI017,2103.1425
DRM49_BABATUNJI035,2077.54135
DRM49_BABATUNJI045,1704.1087499999999
DRM49_BABATUNJI049,2053.5144
DRN35_BABATUNJI018,801.7392
DRN35_BABATUNJI035,1542.5374000000002
DRN35_BABATUNJI046,1482.5396
DRN35_BABATUNJI049,1603.7923500000002
DRN36_BABATUNJI019,470.650665
DRN36_BABATUNJI027,7507.2042
DRN36_BABATUNJI035,3529.072
DRN36_BABATUNJI045,3162.3062499999996
DRN37_BABATUNJI013,6706.8838
DRN47_BABATUNJI010,1228.7609499999999
DRN47_BABATUNJI013,7218.54475
DRN59_BABATUNJI017,1845.17225
DRN59_BABATUNJI027,5558.4505
DRN59_BABATUNJI045,1387.1311
DRN59_BABATUNJI049,1681.9343
DRO35_BABATUNJI045,4238.2427
DRO47_BABATUNJI035,4561.926
DRO59_BABATUNJI017,3219.812
DRO59_BABATUNJI019,396.31294
DRO59_BABATUNJI045,2722.733
DRO59_BABATUNJI049,3063.76425
DRP35_BABATUNJI027,8934.9285
DRP35_BABATUNJI045,4425.4197
DRP47_BABATUNJI013,9835.195
DRP47_BABATUNJI046,9705.4155
DRP47_BABATUNJI049,9904.5655
DRQ35_BABATUNJI027,8805.997
DRQ35_BABATUNJI035,5149.6475
DRQ35_BABATUNJI045,4789.273650000001
DRY23_BABATUNJI017,1857.1825
DRY23_BABATUNJI019,272.72
DRY23_BABATUNJI027,5474.13165
DRY23_BABATUNJI035,1867.74965
DRY23_BABATUNJI046,1775.0738000000001
DRY23_BABATUNJI049,1834.78005
DRZ11_BABATUNJI027,8854.19
DRZ11_BABATUNJI045,4803.974
DRZ24_BABATUNJI027,8679.735499999999
DRZ24_BABATUNJI045,4633.08035
FDA01_BABATUNJI017,2390.65215
FDA01_BABATUNJI018,1468.9685
FDA01_BABATUNJI027,6100.82885
FDA01_BABATUNJI035,2238.84635
FDA01_BABATUNJI045,1883.0623500000002
FDA01_BABATUNJI046,2070.76365
FDA04_BABATUNJI013,10375.748
FDA04_BABATUNJI018,9580.414499999999
FDA04_BABATUNJI035,10500.2755
FDA04_BABATUNJI046,10145.361499999999
FDA04_BABATUNJI049,10354.363000000001
FDA07_BABATUNJI027,8958.8795
FDA07_BABATUNJI035,5104.7661
FDA07_BABATUNJI045,4909.52065
FDA10_BABATUNJI027,8741.83
FDA10_BABATUNJI035,4476.99165
FDA11_BABATUNJI017,3962.6772499999997
FDA11_BABATUNJI018,3108.42595
FDA11_BABATUNJI027,7590.191500000001
FDA11_BABATUNJI045,3636.22145
FDA13_BABATUNJI017,1310.3429
FDA13_BABATUNJI018,406.60188999999997
FDA13_BABATUNJI019,257.440775
FDA13_BABATUNJI027,5155.271500000001
FDA13_BABATUNJI035,1168.9058
FDA13_BABATUNJI045,902.3577
FDA13_BABATUNJI049,1199.74755
FDA15_BABATUNJI010,3308.4288500000002
FDA15_BABATUNJI013,9979.5995
FDA15_BABATUNJI018,9253.68525
FDA15_BABATUNJI049,10024.859
FDA16_BABATUNJI018,8007.28335
FDA16_BABATUNJI046,8557.712
FDA20_BABATUNJI013,7359.6345
FDA21_BABATUNJI013,7296.1359999999995
FDA23_BABATUNJI017,4217.3486
FDA23_BABATUNJI027,7872.8513
FDA23_BABATUNJI035,4088.08735
FDA25_BABATUNJI017,4028.13025
FDA25_BABATUNJI018,3061.593
FDA25_BABATUNJI035,3979.0903500000004
FDA25_BABATUNJI045,3667.7934999999998
FDA26_BABATUNJI013,8709.13175
FDA26_BABATUNJI018,8169.813
FDA27_BABATUNJI018,9116.431499999999
FDA27_BABATUNJI046,9704.1665
FDA27_BABATUNJI049,9779.741999999998
FDA28_BABATUNJI027,8941.0175
FDA32_BABATUNJI010,2253.5049
FDA32_BABATUNJI018,7703.465200000001
FDA32_BABATUNJI046,8277.04175
FDA34_BABATUNJI013,6856.3698
FDA35_BABATUNJI027,8954.9345
FDA36_BABATUNJI013,7476.60495
FDA37_BABATUNJI035,5180.186
FDA38_BABATUNJI013,9311.0065
FDA38_BABATUNJI018,8568.13665
FDA38_BABATUNJI049,9291.091
FDA39_BABATUNJI017,1771.2674000000002
FDA39_BABATUNJI018,999.07435
FDA39_BABATUNJI027,5132.977
FDA39_BABATUNJI035,1735.5634
FDA39_BABATUNJI046,1585.02315
FDA39_BABATUNJI049,1678.08755
FDA40_BABATUNJI017,3324.8392
FDA40_BABATUNJI035,3239.91275
FDA40_BABATUNJI046,3080.4736
FDA40_BABATUNJI049,3215.89025
FDA43_BABATUNJI010,1463.324
FDA43_BABATUNJI013,7829.733
FDA44_BABATUNJI017,1914.9195
FDA44_BABATUNJI018,1123.233825
FDA44_BABATUNJI027,5981.5583
FDA44_BABATUNJI035,1952.0524
FDA44_BABATUNJI045,1606.70865
FDA44_BABATUNJI049,1932.0554499999998
FDA45_BABATUNJI013,6545.6578
FDA46_BABATUNJI013,7666.73
FDA48_BABATUNJI046,8580.701000000001
FDA49_BABATUNJI019,440.608795
FDA49_BABATUNJI027,7125.93115
FDA49_BABATUNJI035,3033.8061
FDA49_BABATUNJI046,2829.1162
FDA49_BABATUNJI049,2922.70445
FDA50_BABATUNJI017,3318.9242
FDA50_BABATUNJI019,480.66796999999997
FDA50_BABATUNJI027,7436.376249999999
FDA50_BABATUNJI035,3242.138
FDA51_BABATUNJI027,8210.02825
FDA52_BABATUNJI013,6781.73925
FDA55_BABATUNJI013,8750.1393
FDA55_BABATUNJI018,8124.6155
FDA56_BABATUNJI027,8830.220000000001
FDA56_BABATUNJI045,4607.3111499999995
FDA57_BABATUNJI027,5340.069600000001
FDA57_BABATUNJI045,1147.7166499999998
FDA58_BABATUNJI013,9535.6605
FDA58_BABATUNJI046,9547.7845
FDB02_BABATUNJI013,7229.3669
FDB03_BABATUNJI013,9141.053
FDB03_BABATUNJI018,8331.458200000001
FDB03_BABATUNJI046,9019.463
FDB03_BABATUNJI049,9194.08
FDB04_BABATUNJI017,3587.2759
FDB04_BABATUNJI019,433.479825
FDB04_BABATUNJI027,7229.5283
FDB04_BABATUNJI035,3450.0465000000004
FDB04_BABATUNJI045,3149.65445
FDB04_BABATUNJI046,3226.50475
FDB05_BABATUNJI046,9445.076000000001
FDB05_BABATUNJI049,9649.61
FDB10_BABATUNJI018,8796.7265
FDB10_BABATUNJI049,9667.5165
FDB11_BABATUNJI013,8638.6345
FDB12_BABATUNJI035,4319.4770499999995
FDB14_BABATUNJI018,2664.5132999999996
FDB14_BABATUNJI019,453.039485
FDB14_BABATUNJI027,7439.5193
FDB14_BABATUNJI035,3394.73665
FDB14_BABATUNJI045,3033.11495
FDB15_BABATUNJI010,3735.52405
FDB15_BABATUNJI013,10246.907
FDB15_BABATUNJI018,9443.164499999999
FDB15_BABATUNJI035,10330.908000000001
FDB15_BABATUNJI046,10032.624
FDB15_BABATUNJI049,10269.903999999999
FDB16_BABATUNJI035,3385.9206999999997
FDB16_BABATUNJI045,3060.1997
FDB16_BABATUNJI046,3121.999
FDB16_BABATUNJI049,3407.44225
FDB17_BABATUNJI010,1208.7805
FDB17_BABATUNJI013,6912.98655
FDB20_BABATUNJI017,3303.9820499999996
FDB20_BABATUNJI035,3240.72485
FDB20_BABATUNJI045,2857.78795
FDB20_BABATUNJI049,3138.5243499999997
FDB21_BABATUNJI018,8940.098699999999
FDB23_BABATUNJI013,8926.6885
FDB23_BABATUNJI018,8154.4155
FDB26_BABATUNJI017,2217.3943499999996
FDB26_BABATUNJI027,5989.886
FDB26_BABATUNJI035,2076.52665
FDB26_BABATUNJI045,1751.17135
FDB26_BABATUNJI046,1844.2049000000002
FDB27_BABATUNJI010,1571.33885
FDB27_BABATUNJI046,7499.98435
FDB28_BABATUNJI010,1517.68915
FDB28_BABATUNJI013,7532.38725
FDB29_BABATUNJI035,4352.4079
FDB29_BABATUNJI045,4045.3691500000004
FDB32_BABATUNJI017,3450.6665
FDB32_BABATUNJI018,2590.19605
FDB32_BABATUNJI019,460.18005
FDB32_BABATUNJI027,7566.844150000001
FDB32_BABATUNJI035,3349.0690999999997
FDB34_BABATUNJI017,3434.7959
FDB34_BABATUNJI018,2504.3012
FDB34_BABATUNJI027,7346.93635
FDB34_BABATUNJI035,3357.4465
FDB34_BABATUNJI045,3069.7551000000003
FDB34_BABATUNJI049,3364.9745
FDB35_BABATUNJI017,3926.92265
FDB35_BABATUNJI018,3038.95825
FDB35_BABATUNJI019,454.51125
FDB35_BABATUNJI045,3509.41445
FDB35_BABATUNJI046,3516.75805
FDB36_BABATUNJI027,9439.280999999999
FDB37_BABATUNJI013,9473.530999999999
FDB37_BABATUNJI046,9385.0985
FDB37_BABATUNJI049,9518.825
FDB39_BABATUNJI017,2076.7644
FDB39_BABATUNJI019,319.12262
FDB39_BABATUNJI035,2029.50635
FDB39_BABATUNJI045,1741.49205
FDB39_BABATUNJI049,1995.5162
FDB41_BABATUNJI018,920.65865
FDB41_BABATUNJI019,282.60934
FDB41_BABATUNJI035,1593.3756
FDB41_BABATUNJI045,1304.6906
FDB41_BABATUNJI046,1419.74585
FDB44_BABATUNJI013,8347.72925
FDB44_BABATUNJI046,8300.538550000001
FDB45_BABATUNJI019,532.35423
FDB45_BABATUNJI045,3400.6692000000003
FDB47_BABATUNJI013,8512.26685
FDB49_BABATUNJI018,3511.6122
FDB49_BABATUNJI019,483.20606499999997
FDB49_BABATUNJI045,3944.21165
FDB50_BABATUNJI017,2899.952
FDB50_BABATUNJI018,2018.1676
FDB50_BABATUNJI045,2465.3969
FDB50_BABATUNJI046,2667.98065
FDB50_BABATUNJI049,2770.87455
FDB51_BABATUNJI017,2501.6940999999997
FDB51_BABATUNJI018,1601.0484000000001
FDB51_BABATUNJI035,2433.3891999999996
FDB51_BABATUNJI045,2027.4004
FDB51_BABATUNJI046,2191.6881000000003
FDB52_BABATUNJI013,9687.5255
FDB52_BABATUNJI018,9001.177500000002
FDB52_BABATUNJI049,9798.1005
FDB56_BABATUNJI013,7678.656999999999
FDB57_BABATUNJI013,8670.489000000001
FDB57_BABATUNJI046,8479.11535
FDB59_BABATUNJI046,7589.839499999999
