Item_Store_ID,Item_Store_Returns
DRA59_BABATUNJI010,1643.996
DRA59_BABATUNJI013,6870.787
DRB01_BABATUNJI013,6934.8916
DRB13_BABATUNJI010,1930.4753
DRB13_BABATUNJI013,7173.2256
DRB25_BABATUNJI017,3898.9014
DRB25_BABATUNJI027,7760.544
DRB25_BABATUNJI035,3800.7173
DRB48_BABATUNJI017,1375.1039
DRB48_BABATUNJI027,5803.2363
DRB48_BABATUNJI035,1426.9984
DRB48_BABATUNJI046,1241.0042
DRB48_BABATUNJI049,1309.524
DRC01_BABATUNJI017,2347.4146
DRC01_BABATUNJI018,1437.1545
DRC01_BABATUNJI027,6055.202
DRC01_BABATUNJI045,1949.092
DRC01_BABATUNJI046,2025.2249
DRC13_BABATUNJI035,4872.2925
DRC13_BABATUNJI045,4450.342
DRC25_BABATUNJI018,2541.79
DRC25_BABATUNJI019,372.08368
DRC25_BABATUNJI027,7137.824
DRC25_BABATUNJI045,2991.4126
DRC25_BABATUNJI046,3168.8933
DRC27_BABATUNJI010,3499.1611
DRC27_BABATUNJI018,7984.0293
DRC27_BABATUNJI049,8772.129
DRC36_BABATUNJI013,6372.5713
DRD01_BABATUNJI017,2222.729
DRD01_BABATUNJI018,1384.7917
DRD01_BABATUNJI035,2190.5403
DRD01_BABATUNJI045,1814.0769
DRD01_BABATUNJI049,2025.8992
DRD12_BABATUNJI017,3530.1357
DRD12_BABATUNJI018,2652.874
DRD12_BABATUNJI027,7212.1006
DRD12_BABATUNJI035,3551.7434
DRD12_BABATUNJI045,3122.1372
DRD12_BABATUNJI046,3217.541
DRD13_BABATUNJI017,2145.6045
DRD13_BABATUNJI018,1406.8113
DRD13_BABATUNJI027,6309.519
DRD13_BABATUNJI035,2062.2576
DRD13_BABATUNJI045,1835.8535
DRD13_BABATUNJI049,2135.5405
DRD15_BABATUNJI010,2989.315
DRD15_BABATUNJI013,8236.262
DRD15_BABATUNJI046,8137.086
DRD15_BABATUNJI049,8275.529
DRD24_BABATUNJI027,9115.658
DRD25_BABATUNJI027,8017.2266
DRD25_BABATUNJI035,4264.768
DRD25_BABATUNJI045,3921.221
DRD27_BABATUNJI017,3139.7832
DRD27_BABATUNJI019,440.13208
DRD27_BABATUNJI045,2700.5063
DRD37_BABATUNJI017,1814.3008
DRD37_BABATUNJI018,995.0625
DRD37_BABATUNJI045,1473.9407
DRD37_BABATUNJI046,1549.8994
DRD37_BABATUNJI049,1713.883
DRD49_BABATUNJI046,8379.861
DRD60_BABATUNJI013,6377.627
DRE01_BABATUNJI010,3341.752
DRE01_BABATUNJI046,8587.561
DRE03_BABATUNJI017,1203.6135
DRE03_BABATUNJI018,632.28174
DRE03_BABATUNJI035,1144.5989
DRE03_BABATUNJI045,852.06476
DRE03_BABATUNJI046,1095.5612
DRE03_BABATUNJI049,1136.9269
DRE12_BABATUNJI027,8010.054
DRE12_BABATUNJI035,4340.0835
DRE12_BABATUNJI045,4008.9587
DRE13_BABATUNJI027,7084.003
DRE13_BABATUNJI035,3444.0718
DRE13_BABATUNJI045,3000.6162
DRE13_BABATUNJI049,3347.7522
DRE15_BABATUNJI017,2539.2178
DRE15_BABATUNJI018,1721.9154
DRE15_BABATUNJI019,328.1531
DRE15_BABATUNJI027,6427.3545
DRE15_BABATUNJI045,2081.3
DRE15_BABATUNJI046,2331.2478
DRE25_BABATUNJI017,3135.6963
DRE25_BABATUNJI027,7327.3315
DRE25_BABATUNJI035,3136.934
DRE27_BABATUNJI035,3206.7397
DRE27_BABATUNJI045,2885.1536
DRE48_BABATUNJI013,7217.0605
DRE48_BABATUNJI046,7150.5005
DRE60_BABATUNJI013,8099.805
DRF03_BABATUNJI018,426.972
DRF03_BABATUNJI027,5317.1177
DRF03_BABATUNJI035,916.47076
DRF03_BABATUNJI045,649.3417
DRF03_BABATUNJI046,896.0724
DRF03_BABATUNJI049,1000.11066
DRF25_BABATUNJI019,245.94125
DRF25_BABATUNJI027,5488.8735
DRF25_BABATUNJI035,1460.1165
DRF25_BABATUNJI045,1129.5383
DRF25_BABATUNJI046,1229.9375
DRF25_BABATUNJI049,1368.8123
