Item_Store_ID,Item_Store_Returns
DRA59_BABATUNJI010,1826.7569800376855
DRA59_BABATUNJI013,7608.979181590808
DRB01_BABATUNJI013,7638.9683705138505
DRB13_BABATUNJI010,2028.9412832454632
DRB13_BABATUNJI013,7668.8068540573395
DRB25_BABATUNJI017,4384.680212111321
DRB25_BABATUNJI027,7407.7602522622865
DRB25_BABATUNJI035,4429.080004089537
DRB48_BABATUNJI017,2511.521682370763
DRB48_BABATUNJI027,5933.7753830050115
DRB48_BABATUNJI035,2604.1302811956143
DRB48_BABATUNJI046,2182.8112231205873
DRB48_BABATUNJI049,2417.6094797027845
DRC01_BABATUNJI017,2980.781491724834
DRC01_BABATUNJI018,2324.763309223938
DRC01_BABATUNJI027,6055.908791097268
DRC01_BABATUNJI045,2848.097556771367
DRC01_BABATUNJI046,2580.938418805895
DRC13_BABATUNJI035,5297.802851743649
DRC13_BABATUNJI045,5034.79030135018
DRC25_BABATUNJI018,3234.5805140955113
DRC25_BABATUNJI019,798.1478496202529
DRC25_BABATUNJI027,7229.3940676513175
DRC25_BABATUNJI045,3570.3857255224552
DRC25_BABATUNJI046,3582.400892761634
DRC27_BABATUNJI010,3208.8467901874915
DRC27_BABATUNJI018,8479.114460801497
DRC27_BABATUNJI049,9340.816691180862
DRC36_BABATUNJI013,7056.693968601232
DRD01_BABATUNJI017,2924.7882709764517
DRD01_BABATUNJI018,2251.967783791314
DRD01_BABATUNJI035,2979.345421795956
DRD01_BABATUNJI045,2715.374546226626
DRD01_BABATUNJI049,2807.9465089070973
DRD12_BABATUNJI017,3886.2048494684554
DRD12_BABATUNJI018,3491.21195080538
DRD12_BABATUNJI027,7318.762881557374
DRD12_BABATUNJI035,3998.9044122761725
DRD12_BABATUNJI045,3700.0450670228793
DRD12_BABATUNJI046,3669.3532116378183
DRD13_BABATUNJI017,3093.071107641071
DRD13_BABATUNJI018,2552.7723814258343
DRD13_BABATUNJI027,6214.757560968662
DRD13_BABATUNJI035,3140.095447021969
DRD13_BABATUNJI045,2990.035421749512
DRD13_BABATUNJI049,3090.589646611782
DRD15_BABATUNJI010,2863.792995914167
DRD15_BABATUNJI013,9000.968102750423
DRD15_BABATUNJI046,8921.081741457514
DRD15_BABATUNJI049,9197.290714150155
DRD24_BABATUNJI027,9109.509270323248
DRD25_BABATUNJI027,7630.391874545856
DRD25_BABATUNJI035,4534.461137292505
DRD25_BABATUNJI045,4299.788540759803
DRD27_BABATUNJI017,4031.6107547290094
DRD27_BABATUNJI019,782.6992925346788
DRD27_BABATUNJI045,3817.9467137279235
DRD37_BABATUNJI017,2676.7685161480335
DRD37_BABATUNJI018,2047.0548802581445
DRD37_BABATUNJI045,2541.834848764621
DRD37_BABATUNJI046,2308.030137603612
DRD37_BABATUNJI049,2609.0227136910617
DRD49_BABATUNJI046,9049.487376908373
DRD60_BABATUNJI013,7292.688667161361
DRE01_BABATUNJI010,3121.2555657596736
DRE01_BABATUNJI046,9100.47972187562
DRE03_BABATUNJI017,2451.239862539417
DRE03_BABATUNJI018,1763.4729807846347
DRE03_BABATUNJI035,2516.034714557256
DRE03_BABATUNJI045,2245.0839331032757
DRE03_BABATUNJI046,2064.6436214221344
DRE03_BABATUNJI049,2343.715976551962
DRE12_BABATUNJI027,7597.398564030422
DRE12_BABATUNJI035,4438.754309591457
DRE12_BABATUNJI045,4352.5766953078155
DRE13_BABATUNJI027,6935.0887967615145
DRE13_BABATUNJI035,3908.5528024592686
DRE13_BABATUNJI045,3624.9057301854637
DRE13_BABATUNJI049,3824.608943018252
DRE15_BABATUNJI017,3429.992144558949
DRE15_BABATUNJI018,2756.3342026800833
DRE15_BABATUNJI019,796.2774043643064
DRE15_BABATUNJI027,6698.937789748005
DRE15_BABATUNJI045,3187.4887233147374
DRE15_BABATUNJI046,3089.168314042695
DRE25_BABATUNJI017,3872.26312310515
DRE25_BABATUNJI027,6977.410751033798
DRE25_BABATUNJI035,3936.7185339948437
DRE27_BABATUNJI035,4016.634173943386
DRE27_BABATUNJI045,3766.7838720150003
DRE48_BABATUNJI013,7818.4799743892345
DRE48_BABATUNJI046,7735.370472319677
DRE60_BABATUNJI013,9087.630336112388
DRF03_BABATUNJI018,1579.5101105501103
DRF03_BABATUNJI027,5421.684152192318
DRF03_BABATUNJI035,2284.9336430116336
DRF03_BABATUNJI045,2012.2337730918669
DRF03_BABATUNJI046,1888.0880532258725
DRF03_BABATUNJI049,2215.330370063766
DRF25_BABATUNJI019,684.7063490308093
DRF25_BABATUNJI027,5490.203789419165
DRF25_BABATUNJI035,2591.7743208839443
DRF25_BABATUNJI045,2359.2496655611762
DRF25_BABATUNJI046,2158.4606634195356
DRF25_BABATUNJI049,2457.356672813216
DRF36_BABATUNJI010,1962.4966735524115
DRF37_BABATUNJI013,9960.747540160617
DRF37_BABATUNJI018,9273.130712364375
DRF37_BABATUNJI035,10420.617346045445
DRF37_BABATUNJI045,9988.354413432357
DRF49_BABATUNJI035,4697.177518706036
DRF49_BABATUNJI045,4507.852574990087
DRF51_BABATUNJI018,1505.5605541092423
DRF51_BABATUNJI045,1999.4301045379502
DRF51_BABATUNJI046,1724.3268779606744
DRF60_BABATUNJI018,9010.46189885549
DRF60_BABATUNJI049,9630.388410185278
DRG01_BABATUNJI019,824.6939468204695
DRG01_BABATUNJI027,6513.380741972397
DRG01_BABATUNJI035,3545.3780859399776
DRG01_BABATUNJI046,3083.909350865323
DRG11_BABATUNJI045,4307.534343103593
DRG15_BABATUNJI017,3080.7539583992475
DRG15_BABATUNJI035,2941.587601638482
DRG15_BABATUNJI045,2854.6060138517505
DRG15_BABATUNJI046,2655.315305625153
DRG15_BABATUNJI049,2783.778668526652
DRG25_BABATUNJI013,7289.28545726877
DRG27_BABATUNJI018,1872.1427749987022
DRG27_BABATUNJI019,570.0879207874934
DRG27_BABATUNJI045,2302.8470695626993
DRG27_BABATUNJI046,2068.5143746966396
DRG27_BABATUNJI049,2355.730403682757
DRG36_BABATUNJI013,6495.337817171619
DRG39_BABATUNJI018,1849.7807826085402
DRG39_BABATUNJI046,2154.9100683697475
DRG39_BABATUNJI049,2542.3189811321354
DRG49_BABATUNJI010,3683.9334298109998
DRG49_BABATUNJI018,8960.29525750752
DRH03_BABATUNJI018,3182.480270794921
DRH03_BABATUNJI019,775.8335546186099
DRH03_BABATUNJI035,3867.692300987494
DRH11_BABATUNJI027,5947.510760821248
DRH11_BABATUNJI045,2704.2909480160815
DRH11_BABATUNJI049,2807.271984478154
DRH13_BABATUNJI019,810.7423458967144
DRH13_BABATUNJI045,4225.928526117447
DRH15_BABATUNJI018,1741.0829191105454
DRH15_BABATUNJI019,576.7943889584798
DRH15_BABATUNJI046,2078.760219769084
DRH23_BABATUNJI017,2689.051257756929
DRH23_BABATUNJI019,695.6063812345232
DRH23_BABATUNJI045,2591.5716953215824
DRH23_BABATUNJI049,2832.522279155658
DRH25_BABATUNJI017,2643.9693569819956
DRH25_BABATUNJI027,6192.471065845663
DRH25_BABATUNJI035,2809.7312042279327
DRH25_BABATUNJI045,2483.95563710821
DRH36_BABATUNJI017,3437.8460511459625
DRH36_BABATUNJI019,785.9550516796853
DRH36_BABATUNJI035,3489.182502286453
DRH36_BABATUNJI045,3167.0321864068233
DRH36_BABATUNJI046,3021.4813537121913
DRH39_BABATUNJI017,3089.5302450096174
DRH39_BABATUNJI019,854.1347245863019
DRH39_BABATUNJI027,6580.15518087242
DRH39_BABATUNJI046,2939.5184368002106
DRH39_BABATUNJI049,3008.036629587809
DRH49_BABATUNJI018,3026.4571607436314
DRH49_BABATUNJI019,789.6614643478695
DRH49_BABATUNJI046,3316.4355628474113
DRH51_BABATUNJI019,675.4320061678776
DRH51_BABATUNJI027,7111.863691132172
DRH51_BABATUNJI035,3765.55278626786
DRH51_BABATUNJI049,3594.2871013982162
DRH59_BABATUNJI046,3175.313194839863
DRH59_BABATUNJI049,3433.7105616896793
DRI01_BABATUNJI013,6619.990499697158
DRI03_BABATUNJI013,6673.901023414593
DRI11_BABATUNJI027,7942.344487072785
DRI11_BABATUNJI035,4824.162576703749
DRI11_BABATUNJI045,4594.210128740945
DRI13_BABATUNJI013,8793.903320549896
DRI13_BABATUNJI018,8328.06576349376
DRI13_BABATUNJI046,8840.028363440322
DRI25_BABATUNJI017,2674.9503054292845
DRI25_BABATUNJI027,5983.161151738464
DRI25_BABATUNJI045,2470.7149432435062
DRI25_BABATUNJI046,2255.2847883827717
DRI25_BABATUNJI049,2581.12319643295
DRI37_BABATUNJI017,2813.847008199926
DRI37_BABATUNJI018,2046.784769784713
DRI37_BABATUNJI027,5956.820528798502
DRI37_BABATUNJI046,2387.8199757601774
DRI37_BABATUNJI049,2739.2651615990308
DRI39_BABATUNJI017,2634.6549464772897
DRI39_BABATUNJI018,1958.3721161784028
DRI39_BABATUNJI027,5790.600289745167
DRI39_BABATUNJI035,2770.0991709802765
DRI49_BABATUNJI018,2779.8388739200395
DRI49_BABATUNJI035,3593.065699130685
DRI49_BABATUNJI045,3333.104068656799
DRI49_BABATUNJI046,3101.957128386999
DRJ11_BABATUNJI010,1979.9290457212562
DRJ11_BABATUNJI013,7493.192772925271
DRJ23_BABATUNJI010,2049.111089387493
DRJ23_BABATUNJI013,7167.986327758592
DRJ24_BABATUNJI010,1688.0499505032524
DRJ24_BABATUNJI013,7254.817888340016
DRJ25_BABATUNJI017,2553.0264882959045
DRJ25_BABATUNJI018,1796.7698877854177
DRJ25_BABATUNJI045,2319.358780956816
DRJ25_BABATUNJI049,2405.8983341783014
DRJ35_BABATUNJI017,2990.382365772207
DRJ35_BABATUNJI046,2676.6754609799546
DRJ39_BABATUNJI013,8316.648252093211
DRJ39_BABATUNJI018,7864.871534067071
DRJ39_BABATUNJI046,8459.421823198372
DRJ47_BABATUNJI013,6478.818830524741
DRJ49_BABATUNJI045,4961.637995649745
