Item_Store_ID,Item_Store_Returns
DRA59_BABATUNJI010,2353.9750036220694
DRA59_BABATUNJI013,7542.491352741015
DRB01_BABATUNJI013,7510.800480778399
DRB13_BABATUNJI010,2508.9535262852946
DRB13_BABATUNJI013,7562.002646402465
DRB25_BABATUNJI017,4522.1254201661495
DRB25_BABATUNJI027,7316.761402507947
DRB25_BABATUNJI035,4532.783508285233
DRB48_BABATUNJI017,3362.6326452225817
DRB48_BABATUNJI027,6878.020403624449
DRB48_BABATUNJI035,3361.345760279407
DRB48_BABATUNJI046,3015.3096937598443
DRB48_BABATUNJI049,3241.367894348202
DRC01_BABATUNJI017,3307.9922222505256
DRC01_BABATUNJI018,2992.622762726665
DRC01_BABATUNJI027,6880.905012632691
DRC01_BABATUNJI045,3334.310373568319
DRC01_BABATUNJI046,2996.1099456131524
DRC13_BABATUNJI035,5206.3854202928715
DRC13_BABATUNJI045,5217.679197056297
DRC25_BABATUNJI018,3600.6683333399515
DRC25_BABATUNJI019,1476.9923291740706
DRC25_BABATUNJI027,7602.682269908537
DRC25_BABATUNJI045,3954.535730195138
DRC25_BABATUNJI046,3868.5067549818086
DRC27_BABATUNJI010,3335.4139431820163
DRC27_BABATUNJI018,8659.407929384059
DRC27_BABATUNJI049,9333.432758726729
DRC36_BABATUNJI013,6858.952574176855
DRD01_BABATUNJI017,3338.3756091558544
DRD01_BABATUNJI018,3004.0937260346473
DRD01_BABATUNJI035,3332.4131971940915
DRD01_BABATUNJI045,3335.991393224912
DRD01_BABATUNJI049,3260.3419540854106
DRD12_BABATUNJI017,4162.969392431585
DRD12_BABATUNJI018,3772.1574695868053
DRD12_BABATUNJI027,7603.362942458739
DRD12_BABATUNJI035,4185.476123246625
DRD12_BABATUNJI045,4154.33144367641
DRD12_BABATUNJI046,3921.5562998796354
DRD13_BABATUNJI017,3578.3147599436015
DRD13_BABATUNJI018,3348.0024374091518
DRD13_BABATUNJI027,6584.691185922356
DRD13_BABATUNJI035,3597.2266147614478
DRD13_BABATUNJI045,3669.1982726207607
DRD13_BABATUNJI049,3514.981060594695
DRD15_BABATUNJI010,3336.492271534799
DRD15_BABATUNJI013,8603.703933125998
DRD15_BABATUNJI046,8897.498110373304
DRD15_BABATUNJI049,9290.239652734079
DRD24_BABATUNJI027,9186.271875196271
DRD25_BABATUNJI027,7620.333761378604
DRD25_BABATUNJI035,4639.826700282474
DRD25_BABATUNJI045,4605.012641835014
DRD27_BABATUNJI017,4431.281918347565
DRD27_BABATUNJI019,1399.3870235291542
DRD27_BABATUNJI045,4320.729750323255
DRD37_BABATUNJI017,3306.1272958403774
DRD37_BABATUNJI018,2986.463247191966
DRD37_BABATUNJI045,3307.0212717346003
DRD37_BABATUNJI046,2972.26275756799
DRD37_BABATUNJI049,3217.2061331275936
DRD49_BABATUNJI046,9131.046048358485
DRD60_BABATUNJI013,7202.23055006529
DRE01_BABATUNJI010,3544.9380786085007
DRE01_BABATUNJI046,9236.196704952881
DRE03_BABATUNJI017,3301.9416265072905
DRE03_BABATUNJI018,2973.989529648218
DRE03_BABATUNJI035,3341.7980687564027
DRE03_BABATUNJI045,3278.514681439977
DRE03_BABATUNJI046,2985.3631850888696
DRE03_BABATUNJI049,3205.055759747864
DRE12_BABATUNJI027,7614.78122538082
DRE12_BABATUNJI035,4609.801805942546
DRE12_BABATUNJI045,4740.1168784595475
DRE13_BABATUNJI027,7272.106999911211
DRE13_BABATUNJI035,4119.338085142336
DRE13_BABATUNJI045,3984.0138756912775
DRE13_BABATUNJI049,4048.405406188813
DRE15_BABATUNJI017,3932.6999906097017
DRE15_BABATUNJI018,3477.2419147221417
DRE15_BABATUNJI019,1533.8034404969658
DRE15_BABATUNJI027,6904.927089904563
DRE15_BABATUNJI045,3834.717075098535
DRE15_BABATUNJI046,3650.302343738645
DRE25_BABATUNJI017,4261.341985081884
DRE25_BABATUNJI027,7022.617930439272
DRE25_BABATUNJI035,4252.227353369051
DRE27_BABATUNJI035,4275.000943111234
DRE27_BABATUNJI045,4224.143979027636
DRE48_BABATUNJI013,7624.214431917472
DRE48_BABATUNJI046,7981.218852618867
DRE60_BABATUNJI013,8727.953476051154
DRF03_BABATUNJI018,2844.8278132205232
DRF03_BABATUNJI027,6467.17956182856
DRF03_BABATUNJI035,3189.434459264171
DRF03_BABATUNJI045,3161.7297423403966
DRF03_BABATUNJI046,2838.427734685623
DRF03_BABATUNJI049,3095.0060330772912
DRF25_BABATUNJI019,1651.7737419773941
DRF25_BABATUNJI027,6532.879897095665
DRF25_BABATUNJI035,3313.801612350536
DRF25_BABATUNJI045,3288.5935425870753
DRF25_BABATUNJI046,2980.7937891510846
DRF25_BABATUNJI049,3230.106225222948
DRF36_BABATUNJI010,2441.9895430770616
DRF37_BABATUNJI013,9490.216653340884
DRF37_BABATUNJI018,9545.841292684807
DRF37_BABATUNJI035,10431.944105388204
DRF37_BABATUNJI045,10288.760407487911
DRF49_BABATUNJI035,4699.095148482633
DRF49_BABATUNJI045,4647.325714453693
DRF51_BABATUNJI018,2873.237836093128
DRF51_BABATUNJI045,3210.5305643275947
DRF51_BABATUNJI046,2851.4219677230226
DRF60_BABATUNJI018,9334.777174101566
DRF60_BABATUNJI049,9681.061108309766
DRG01_BABATUNJI019,1563.9450754702557
DRG01_BABATUNJI027,6984.012737879151
DRG01_BABATUNJI035,3910.912068189392
DRG01_BABATUNJI046,3628.3912061890974
DRG11_BABATUNJI045,4459.5997950902765
DRG15_BABATUNJI017,3429.2403968583553
DRG15_BABATUNJI035,3411.207029445463
DRG15_BABATUNJI045,3447.540926840598
DRG15_BABATUNJI046,3166.469532890211
DRG15_BABATUNJI049,3360.1351147711734
DRG25_BABATUNJI013,7490.207794665735
DRG27_BABATUNJI018,2985.1885433271486
DRG27_BABATUNJI019,1614.9817858697031
DRG27_BABATUNJI045,3263.3186611425435
DRG27_BABATUNJI046,2936.1579532102887
DRG27_BABATUNJI049,3188.0445137342513
DRG36_BABATUNJI013,6644.928519240508
DRG39_BABATUNJI018,2948.152680088613
DRG39_BABATUNJI046,2951.263228789639
DRG39_BABATUNJI049,3211.3326481082963
DRG49_BABATUNJI010,3810.503600838913
DRG49_BABATUNJI018,9019.206508267023
DRH03_BABATUNJI018,3786.160155328734
DRH03_BABATUNJI019,1402.6704574133037
DRH03_BABATUNJI035,4297.98861194046
DRH11_BABATUNJI027,6509.834903326206
DRH11_BABATUNJI045,3347.713397723687
DRH11_BABATUNJI049,3230.8518852131683
DRH13_BABATUNJI019,1268.507450764114
DRH13_BABATUNJI045,4520.507565541926
DRH15_BABATUNJI018,2944.1999709138227
DRH15_BABATUNJI019,1614.323079056025
DRH15_BABATUNJI046,2931.311317333902
DRH23_BABATUNJI017,3305.3358685423505
DRH23_BABATUNJI019,1707.877800461091
DRH23_BABATUNJI045,3373.908213108755
DRH23_BABATUNJI049,3290.716750326114
DRH25_BABATUNJI017,3359.4436162425673
DRH25_BABATUNJI027,6852.91070433424
DRH25_BABATUNJI035,3375.0145455983643
DRH25_BABATUNJI045,3339.3278233183783
DRH36_BABATUNJI017,3853.769447959787
DRH36_BABATUNJI019,1574.426728190668
DRH36_BABATUNJI035,3866.4302253772994
DRH36_BABATUNJI045,3760.8656458440373
