tweet_id,label
00BHHHP1,0.16674086088071938
00UNMD0E,0.5896053208563061
01AXPTJF,0.10173010969214852
01HOEQJW,0.6041330597069684
01JUKMAO,0.09650110988288768
01V1X8XW,0.3265175633588817
01VCVYR0,0.11032641303181268
01VO7KBO,0.3737716453516661
020SYHIL,0.1114028014507983
02CQIJUI,0.12940891584426642
02OLGGYV,0.21160790356115408
02VDQ7JT,0.6247242691321241
03VDEOFZ,0.2657997568096632
03W32GF1,0.07207068945691668
0415LSAN,0.7469031391530137
047IZEE1,0.6633925035154887
04BA7VQ9,0.6877008152282466
04Q6QMSI,0.9045960425547825
04UJ9Q31,0.7760880550156531
04W0XJEJ,0.037260242778747864
05277SI4,0.09877274652632406
05OKQQBU,0.41220817044810937
05PUPGUS,0.08434349686581723
0749FDXA,0.4651497985828172
078BED1W,0.2909039976747201
07B3FVUX,0.2234190363649701
07SO3YBG,0.7212560208380001
07VBSV9R,0.563793417302559
07VRJ7KY,0.7290197356415161
07ZUS2DD,0.2724439168462777
08DJ5XND,0.33288017021347577
08HY52OR,0.07982967764489185
08ZVZMNA,0.5447827664037243
09D4JMNJ,0.10813915388113021
09DSYIQ7,0.03253840993762127
09O38XEV,0.01925218962641126
0A21KQ6M,0.06396449809758677
0A5K6EBZ,0.30937508180194845
0AKC7N18,0.9232761983035319
0AVGJKYZ,0.0845173216635069
0BJTMHMU,0.07758915962206353
0BLHVV1M,0.05513223400855604
0C4IZ2NQ,0.2621468605860171
0C5GV66O,0.7663055737347498
0CBOHX9M,0.8948873895392824
0CCJ1SMQ,0.588947574476837
0CGQFX6F,0.026274943527835746
0CQ3QSYS,0.7090587135919565
0CXVNB4Q,0.7065181289016186
0D33P1WR,0.7572405242039709
0D3W2EG9,-0.022713110928375076
0D7OGTTQ,0.43781471678763645
0DCGQEQD,0.15294220479836004
0DFIQMAV,0.07689325509893753
0DOD5YV1,0.6944299406433503
0DSEXSUT,0.408002593391557
0E5E5VOC,0.17318234407769081
0EILVR8Z,0.0994599031857522
0ELNXTUQ,0.10872790589321228
0F36Y853,0.13696555835594662
0FCA4MPB,0.13858052153744307
0FKEWN0K,0.5177371705529912
0FOBE3OZ,0.07515988716599588
0FX9QJAS,0.3392454706072021
0G18CCZX,0.2622411026411295
0G3S14B8,-0.9099557689793771
0G5WK2AZ,0.08126606759437416
0GB1F2Q5,-0.6450460625441798
0GBJQZB7,0.16524718477048253
0GG5Y3LI,0.11395714549328513
0GOLHGV0,0.2804435860099222
0H40XA1I,0.16710141543778112
0HAAKCTM,0.6162412570903233
0HZWVJSU,0.8286485329590031
0HZZT3VB,0.6632944954812712
0I1SE7QS,0.2090666817328999
0I6TQSZE,0.7137307879158724
0IBBENNY,0.7694191696732947
0INHGQUR,0.18775053045798654
0IRU7WSZ,0.5422845295519686
0J1KH6IR,0.07169997891466673
0JFPL4WS,0.34275607372690176
0JOKLM2W,0.23634247424497457
0JRF3UU6,0.6609005667942113
0JWZZYP6,-0.007422906705095512
0K600HFK,0.2243374169268397
0KIQZZ55,0.5111080101908388
0KTRZU3F,0.4183332513008365
0L5FPE0M,0.06408390271832563
0LJU7D73,0.2727904953981193
0M5P9LC5,0.8645740403190924
0M738I3J,0.16422707339894108
0MKZBCYV,0.8964356064471168
0MQ7K6CC,0.8235869559909483
0NEYSYJE,0.6853467919349173
0NM97TFK,0.4066281248455803
0NYFVKVR,0.34026748818550684
0OGKWRB6,0.09429643776681997
0P0F7Z28,0.10581453210172774
0P1W9RZV,0.6389670597639278
0PKQN5ZH,0.047690515564703606
0Q269J05,0.16192997169161702
0QAJE1TS,0.6232612793048253
0QP8BFOL,0.7564330288271311
0QPJGR5L,0.10183596604585099
0QY53C2D,0.10852081638939481
0RBILGAY,0.18781901275430482
0RLELG5C,0.27684837199012885
0RPFLABS,0.3222481632263003
0S7CQ4NM,0.39233641158790156
0S94ZK8X,0.4860030586184196
0SKCHVYQ,0.08287252553970233
0SPN656F,0.4239664729653556
0SYVQUV3,0.6821702329025866
0T9M01HO,0.252148911657527
0TD9MYE7,-0.3962548450005601
0TVVGK0Y,-0.34155052155498705
0U5K9354,0.6929735700469198
0UAS9KZ8,0.0742339072229802
0UU0K2M9,-0.019921822581573278
0V0E36KX,0.0321276648288294
0VJRIRF2,0.6587940032577758
0VPWA7OP,0.051052822731152935
0VZZVO8K,0.7376543776446605
0WJ49YKS,0.4768984651206553
0WRP7CRH,0.864884723068717
0WT10TDJ,0.8168577331577622
0X5OKEGG,0.08370980640603383
0X5XXYXV,0.2900936246315916
0X7XSWH8,0.1976749722924703
0X9NOJIT,0.23574532630106595
0XA3P7K9,0.6137192734543744
0XES42U3,0.04918412100351242
0XG1BZYN,0.06049710900855604
0XKCZLPF,0.0906191916762144
0XLA0FDU,0.4393562035203978
0XYD76FK,0.16435009021060412
0Y09E8RV,0.8705037161410695
0YDK8S9C,0.2443990533970204
0YIZRXBP,0.3500004592114651
0YJTCA8W,0.007991713573445436
0YNM4HVC,0.02293918525952453
0YTZPELQ,0.6356068308067728
0Z2MDPDT,0.07719649328439615
0Z2RHQDH,0.35844466436433214
102U0YX3,0.4314708999153248
107C2L0T,0.7747638757334747
107DHDBX,0.6429631626217321
10BYCU8A,-0.04882053674002601
10HEMN9C,0.07761832303028605
10VK7LE1,-0.041033586625667806
10YYE0DC,0.8761716610424163
10YZV5WC,0.14599568344319958
10ZG51MZ,0.04957001370917546
110TCSFM,0.6384903151297031
11GUK2S1,0.38383170749715667
11HBNHBZ,0.06211719896586835
11IVYVX2,0.8594035135252183
12L8FLPV,0.24343932893012954
12NODYFQ,-0.8296085834700473
12SDZ9RH,0.5524054375878467
1389W54H,0.12529281622386967
13BVQ17H,0.7913398551849911
13IDRQ2L,0.09587309801425903
13O16XLW,0.2838158892983742
13P6K8QY,-0.009371223800725503
13UO9VDI,0.0738204710128627
145PEZAA,0.05849562495002646
146NWQHN,0.04414895036100972
146W4L0B,0.2983401202596276
14NPKO0I,0.08516443836194541
14VKGQMD,-0.018237631328158324
156RKJ4J,0.10274100269713772
15LXW89U,0.3935925124976152
15T435VZ,0.6638352595457545
15ZDGMGZ,0.02736397462969183
16CSK3VX,0.8016059387345217
16GABXU4,0.06492467897875732
16M3GQBL,0.49915075748350296
16QKOG7D,0.15010296655197747
16UV84RZ,0.32914936095820974
16X4WWOG,0.8973699655473212
17CA2RAB,0.09379282420590096
17U0TZP0,0.7961778092590431
17V45OQY,0.09495522408346639
17YJ5XC7,0.4567034883257414
1810S3I5,0.15508316646529532
18F24KHJ,0.14100980538050256
18FGTXCX,0.7533292432576458
18GHH8L1,0.10872790589321228
18JWONSH,0.43084285770202824
18KLKSIM,0.0321276648288294
18LR28MW,0.07258869879935338
18X8NIYZ,0.9512200080580104
18YOVFEQ,0.6682330108714045
195JQFF4,0.05561713019353659
1960TJV9,0.487604079889795
19A3XHW0,0.011837393172052471
19OCHYUN,0.3050648379947962
19OQCFPQ,0.5184537103016024
19R1ZAK4,0.3039023108103586
19RFNUPU,0.8617893837399778
19TXSZ4C,0.09299930388853006
1A5329KK,0.07566913800899559
1AEQBETN,0.5508117103734119
1AGLX0FE,0.05262248158581543
1AW8QSL4,0.13022084134794643
1AYJQ9EZ,0.0786279589336617
1AYVYRYQ,0.4571628579388958
1BHJM0RW,0.8478785336828695
1CDZ2D2P,0.2384867373876222
1CQEHL9J,0.013917521674603426
1CVJMZDF,0.6071325639542743
1CW7IG3S,0.24450027033811642
1D290KFF,0.057264721524090845
1D89C1XQ,-0.06520247530366731
1DAIX0MA,0.6638319502125981
1DNX3VRF,0.5076230719959381
1E9EBK5B,-0.09928657146298371
1ENRJ53J,0.8845374687982028
1EYYTF6R,0.4219583781652186
1FDILM4A,0.10498481123329285
1FELHUNC,0.9247324085593336
1FQVXJOG,0.09916843592363479
1FTFR0JD,0.05849562495002646
1FUDDMOH,0.31239948343470336
1FY7SVW4,0.20392941293064495
1G3BKVPH,0.9273182533451013
1GLR8XRG,0.12099644762217136
1GNA8599,0.9421046660437683
1GPSS9KB,0.08857611765864144
1GUGJUDU,0.14530138696779257
1GVYL74K,0.3654166878427509
1H0CHYJV,0.2464025933432985
1H6D8SIO,0.6679336262837255
1H6UCU0F,0.833107581062405
1HLZCWBS,0.07761832303028605
1HN5499Q,0.4846720568908111
1HVDMB2S,0.5254877522507615
1I5Y44LR,0.8333778830305105
1IK7LJZZ,0.11136061684562436
1J3NCJOO,0.10461878026281528
1JBC356U,0.052366208873039444
1JGHA5DB,0.9082548536398155
1JGOLI11,0.6588719652734265
1JO6NQRU,0.03530941963748471
1JQ4RLYU,-0.8682674795859597
1JV441U6,0.3813795778301208
1JVVJ2L3,0.5518260197795677
1K7KJ3EM,0.6176430039712804
1KAPDGBL,0.06729222980817016
1KIXM6E7,0.07839788249118844
1KJKYS09,0.3989380756555759
1L3TVUTI,0.8165636953069787
1LI7YTGK,-0.2864809689026928
1LIR621Y,0.9033864892221274
1LJP0Q2T,0.6184778076743024
1LLXXFMT,0.6599856014047728
1LM2659Q,0.3513287653833264
1LMPYA19,0.30995161647630926
1LWISJYN,0.8591381899179772
1M3MUGT7,0.24298715520836003
1M848CXN,0.681049514722563
1M8M8LWY,0.14161813286608912
1MF8IRNZ,0.07819920760771283
1MGE219Q,0.593836567771989
1MVXNBML,0.5492131224834719
1MXZDT81,0.29020431027550025
1N5ELR4B,0.07299931130622686
1NL1IDBL,0.23065332043845044
1NR57QVC,0.4562703715191147
1O66DLEX,0.5487707001564464
1OG5E44N,0.36371078541359675
1OLF5CES,0.13262070186120564
1OTCEUTB,0.39381200999442595
1OV397YI,-0.026788279975547714
1P5OSMZS,0.626775670413607
1PDXT443,0.67206146080594
1PHQGV1K,0.5214845556207129
1Q4973P1,0.09101957342932017
1QHADUQ8,0.10966455794797586
1QZZ632C,0.3324686833160121
1R10AD1G,0.9443890241107669
1R8LM9Q9,0.07727486750708995
1RJECTL1,0.3967612651530241
1RT2S3G6,0.11952149547791029
1RVCUR4K,0.1399239596220193
1RWQDVG6,-0.07393717416015548
1S3AYP18,0.6862348188570356
1S3S29J1,0.06052956859754749
1S49M49N,0.11555651113972414
1SG2X4ZU,0.29275671922878815
1SIX8HLK,0.3917132687032823
1SKCA8EP,0.2727904953981193
1SLHV5XF,0.34006763977680027
1SNNQTIP,0.8880483425298981
1SVQLHHM,-0.04171671722178241
1T0C0J5I,0.6821800851893758
1TE8URRE,0.7897797566701715
1THKW1AH,0.04533128105310099
1TYDTNXF,0.16957666163080368
1UD6PS78,0.6745613765936364
1V79BWMO,0.5410156790585864
1V8WAUGK,0.3261293867229976
1VF6PHC1,0.6235060062230723
1VS5SVNH,0.4860043119855186
1VTEVYH5,0.2316434290748508
1VYN1VPT,0.27757146662405147
1WJ55D2G,0.7339671827925497
1WRK9FR2,0.3375248881389399
1WU05CCZ,0.1618517869829188
1WV6C4G3,0.685888717480799
1XLJKA7R,0.05023462297908989
1XLM2TLU,0.1721959281069081
1XNPDGRI,0.31731568151900913
1Y9RZ3FX,0.28779588322698096
1Y9YVSU4,0.5352396874106744
1YYMPD3J,0.6647983779534293
1ZEJ12YM,0.046757986589553276
1ZH03KU3,0.35702588930754287
1ZIJZJIW,0.035982842363118765
1ZOOZCO3,0.8719031075438228
2029XRFF,0.09021705394174061
2032QSMM,-0.29091559649308524
20GG6UW2,0.08488264487206214
20LVF2NC,0.11665165580347947
20U6WZ29,0.8879848524483333
211GIYHQ,0.2659236983191793
2157Y7O7,0.26762172665591105
21W00O9A,-0.23853834812601846
21XGF2EZ,0.7349068581551647
222NA1KI,0.8089332556974971
22G523JN,0.1355980154811572
22MVYMI2,0.053971459042508795
22QTELMS,0.25321205656275203
22W84H17,0.13450961177492535
23P3SSVR,0.9318134581432455
23XQ7VZW,0.685229235783665
2464245Z,0.14188495280009086
24UH976E,0.2394910225452667
2584B7T4,0.2161724853182265
25RQJGOS,0.6161485570898215
25ZLW3EP,0.04870126002008981
268KX2SY,0.13629795558239946
27N7NOP1,0.4051378561844703
282NC86K,0.7593326959914114
28C5XQXV,0.051753446914620575
28QN0ORU,-0.018920276549968636
28YVEFQH,0.10502332588864889
290UJXO2,0.12488993395764987
29EN0QUK,0.6675331082390074
29EZKGY4,0.688337944188736
29OQCDBK,0.4729684242791778
2A1261K1,0.5901485745184357
2A5IO2S3,0.07599139514584469
2AC4KYQF,0.8036661982293002
2AFDI2MJ,0.4798648407619659
2B1KS8T9,0.45722132284901446
2B6Q61W7,0.7554695247835288
2B8LHDQS,0.05039545383753735
2BBG4MKW,0.06335391316858434
2BDA9NMA,0.6168138429913581
2BF2VDKV,0.3071353411289593
2BIB2WTB,0.8481715437195122
2BJ7VQ1B,0.4081148204762473
2BSN9HPY,0.2013550966732959
2BW3A3KP,0.8475528156077589
2C2P5XSF,0.46182318067725164
2C43RFA4,0.05513223400855604
2D43EY76,0.2750322270641586
2DEF3ZT7,0.9918740470612866
2DF4FWM3,0.37783974393178726
2DKH354J,0.017245105273095564
2DOYXIRS,0.03232064486828959
2DX9KCUL,0.0044183680220617515
2E3Z70J7,0.8859711739820716
2EI65C6O,0.11788270947075931
2EPHZLNX,0.14934522834642458
2EVE47YL,0.11700368021269415
2EVHN3VP,0.08017665014920047
2FAVB6B8,0.17986925855466718
2FRTDIPL,0.5612914863222196
2FZSC226,0.8617362492052204
2G0ANM9H,0.6616822467728353
2G2YL81G,0.14426327116495105
2G67O8AT,0.06597367872488517
2GGC5RGG,0.3099118118876439
2GGK4EOX,0.039165265194970746
2GL5L3TK,0.22974184957314991
2GS7T0GP,0.24984037456541297
2HATL6AU,-0.005427554802593988
2HGJ9DS9,0.742328801775482
2HKGV6C6,0.17447387633636655
2I4G5BMZ,0.25357162663265737
2IHKYZC7,0.7125650832451361
2IMYI43N,0.5948979375643958
2JF4OGAY,0.09252731031311691
2JSP549M,0.10281213461112476
2KAEJYFB,0.5053056946455734
2KVJ9CPL,0.08579547373641681
2L12W98H,0.04533128105310099
2LJYVABU,0.0846431794132179
2LZGD9L7,0.047485463127525336
2M48X0EX,0.8239260019739881
2M4U10QB,0.14919998598103326
2M7ZDGVN,0.053643190334842196
2NGONSTN,0.6907801972638588
2O1HWDA4,0.10466352464621316
2O7CS8PG,0.7621700930691325
2O7N30P2,0.11902108983744186
2OAZY56J,0.09934536690079306
2OEFWJ48,-0.01715157713782775
2P27AA3N,0.19157356120692012
2PI2KGPI,0.09304651674101172
2Q6J3LEW,0.3910723616138155
2QBT70AC,0.028528716630178735
2QVPPZ0I,0.8289410934609931
2RD4MJQ5,0.21292869875478468
2RSMGGGQ,0.5554991734052835
2RWGX9WY,0.08385230160576433
2S2H03X1,0.18174856524314076
2S8E7RP3,0.001944371423723515
2T4CEIWC,0.22412448768379645
